risk_rank,simulation_id,exposure_scenario_id,particle_id,polymer,size_um,size_class,shape,aging,charge,dose_level,daily_dose_unit,duration_days,gut_status,diet_state,particle_hazard_potential,interaction_risk_proxy,lymphatic_burden_index,macrophage_activation_score,ROS_score,cytokine_activation_score,systemic_inflammatory_spillover_score,immune_dysregulation_score,lymphatic_microplastic_immune_risk_index,final_risk_class,dominant_mechanistic_driver
29763,SIM006988,EXP0011,MP0238,PE,5.0,small microplastic,fiber,UV-aged,neutral,low,1.0,90,barrier-impaired,normal,0.6344840728976051,0.5966444248301528,0.1591429944747101,0.3319269045973583,0.36841703135277254,0.3155038275218076,0.2788574610736907,0.31494665803447475,0.4061855696815408,moderate,oxidative stress dominated
29764,SIM003300,EXP0005,MP0600,PVC,1.0,submicron-to-small,sphere,UV-aged,positive,low,1.0,30,barrier-impaired,normal,0.6907707798193659,0.6048002047355474,0.1465988335029075,0.3393454632892731,0.3766783225680542,0.3141256059571157,0.27428354352664963,0.3084246862412825,0.40617588609075056,moderate,oxidative stress dominated
29765,SIM007768,EXP0012,MP0343,PP,1.0,submicron-to-small,fiber,pristine,neutral,low,1.0,90,barrier-impaired,high-fat,0.5231728098483656,0.5876499726709906,0.1794729452406702,0.3158029482697256,0.3474623852664094,0.3135692977748534,0.2914889372051638,0.3097139609106333,0.40616519143114244,moderate,oxidative stress dominated
29766,SIM032571,EXP0049,MP0171,PE,0.1,nano-scale,sphere,oxidized,positive,high,10.0,30,normal,normal,0.7502828377482156,0.5962282465223702,0.2462857066762699,0.3443180337962079,0.4092985697009688,0.38690938179855183,0.3690446312679472,0.4131457586540884,0.4061635842289637,moderate,oxidative stress dominated
29767,SIM005976,EXP0009,MP0576,PVC,0.1,nano-scale,sphere,oxidized,positive,low,1.0,90,inflamed,normal,0.7639874410597769,0.6238156654021981,0.13364329717269,0.3432482212686577,0.395075604733131,0.3216423445288899,0.2807610291078526,0.32255429132235414,0.40616265243645105,moderate,oxidative stress dominated
29768,SIM014138,EXP0021,MP0638,PVC,5.0,small microplastic,fragment,oxidized,negative,low,1.0,365,inflamed,normal,0.7188225330913818,0.6185818666335847,0.1395556065077033,0.34302844038644803,0.39722273188735246,0.3315531955794996,0.2937785907872823,0.33666432501927884,0.40615802622104347,moderate,oxidative stress dominated
29769,SIM029331,EXP0044,MP0306,PP,0.1,nano-scale,sphere,oxidized,positive,medium,5.0,365,normal,high-fat,0.7480578377482157,0.595556811726571,0.2081456021169183,0.3390076992098355,0.4354339203303847,0.3829604227347998,0.3707824020032655,0.39638214412833717,0.40615464775533205,moderate,oxidative stress dominated
29770,SIM029229,EXP0044,MP0204,PE,1.0,submicron-to-small,fragment,UV-aged,positive,medium,5.0,365,normal,high-fat,0.7189463546836394,0.5915773288434748,0.207510051757619,0.34148847358293744,0.42964144039970625,0.38126223461111963,0.3626806943606686,0.3937267184309953,0.40615388530206187,moderate,oxidative stress dominated
29771,SIM041841,EXP0062,MP0666,PVC,10.0,larger microplastic,fragment,oxidized,positive,high,10.0,180,normal,high-fat,0.7215808840719011,0.6121209390408079,0.203525515417647,0.34409108554018625,0.427137137131542,0.4026799546475704,0.39315717642208786,0.42704007058828797,0.40615283140930264,moderate,oxidative stress dominated
29772,SIM010931,EXP0017,MP0131,PET,10.0,larger microplastic,fiber,UV-aged,negative,low,1.0,180,barrier-impaired,normal,0.6420958382805575,0.6085261662685497,0.136158978862834,0.3417744394223988,0.37444124855396477,0.3218175764351164,0.28352074984132714,0.32217749883520164,0.4061482981211566,moderate,oxidative stress dominated
29773,SIM015639,EXP0024,MP0114,PET,10.0,larger microplastic,sphere,UV-aged,positive,low,1.0,365,barrier-impaired,high-fat,0.6114916975975941,0.6089626443843448,0.1536027925011479,0.32912116603587405,0.37905941195460063,0.3349877254207146,0.31294559388968796,0.33383345197368797,0.4061473052470196,moderate,oxidative stress dominated
29774,SIM002437,EXP0004,MP0412,PS,0.05,nano-scale,sphere,oxidized,neutral,low,1.0,30,inflamed,high-fat,0.7212735286821309,0.61208390500845,0.1490356061103009,0.3297402532099587,0.38315329001159615,0.3172817103183936,0.28479178853961307,0.31043710511602896,0.40614543438571726,moderate,oxidative stress dominated
29775,SIM032875,EXP0049,MP0475,PS,1.0,submicron-to-small,fragment,oxidized,neutral,high,10.0,30,normal,normal,0.7364388297977134,0.5973909061494578,0.2323158410643509,0.3482842053523423,0.4049949084745341,0.3834196014688067,0.3554991019054571,0.40827085780051203,0.40613479284107307,moderate,oxidative stress dominated
29776,SIM002208,EXP0004,MP0183,PE,0.1,nano-scale,fiber,pristine,positive,low,1.0,30,inflamed,high-fat,0.6197492041658126,0.5986524458874728,0.1636155974857028,0.32846183114155253,0.3628198748813488,0.31069032706265065,0.28035589398314686,0.30458548291922904,0.4061325544880748,moderate,oxidative stress dominated
29777,SIM003633,EXP0006,MP0258,PE,10.0,larger microplastic,fragment,UV-aged,positive,low,1.0,30,barrier-impaired,high-fat,0.6571849374159939,0.600277360623787,0.1532905842035496,0.33110876492126595,0.3708329643926686,0.3163213626818005,0.2832936499774657,0.3077002251192363,0.4061306920661078,moderate,oxidative stress dominated
29778,SIM002600,EXP0004,MP0575,PVC,0.1,nano-scale,sphere,oxidized,negative,low,1.0,30,inflamed,high-fat,0.7384855495849836,0.6167905587541369,0.1402501625877319,0.3336345366825553,0.3868104472803843,0.3186770131395581,0.28458892861406826,0.3113416223584531,0.40613052980070047,moderate,oxidative stress dominated
29779,SIM014915,EXP0023,MP0065,PET,1.0,submicron-to-small,fragment,pristine,negative,low,1.0,365,barrier-impaired,normal,0.540056675089126,0.5965539227880281,0.1629634677423928,0.3316186349279702,0.3630841240373184,0.3253553372003094,0.2978162115411201,0.32713104553906863,0.4061162219024182,moderate,oxidative stress dominated
29780,SIM007931,EXP0012,MP0506,PS,5.0,small microplastic,fiber,pristine,negative,low,1.0,90,barrier-impaired,high-fat,0.5570230599228904,0.5988043726548486,0.1538679497356937,0.32955060769176175,0.3546294904495958,0.3162317211521068,0.2883624593774914,0.3113323942831473,0.4061074329440191,moderate,oxidative stress dominated
29781,SIM014506,EXP0022,MP0331,PP,1.0,submicron-to-small,sphere,oxidized,neutral,low,1.0,365,inflamed,high-fat,0.6599160728501958,0.6089113375846719,0.1714331384561833,0.3168423874247831,0.387496584923242,0.3337739539771935,0.31570565676312823,0.3359094059747603,0.40609588233704935,moderate,oxidative stress dominated
29782,SIM010299,EXP0016,MP0174,PE,0.1,nano-scale,fragment,pristine,positive,low,1.0,180,inflamed,high-fat,0.5995103338521253,0.606753496968266,0.1673829968510069,0.3225093351992876,0.3680936494558822,0.3221338969654218,0.29981668824039015,0.32245483717517925,0.4060827183354996,moderate,oxidative stress dominated
29783,SIM006499,EXP0010,MP0424,PS,0.05,nano-scale,fiber,pristine,neutral,low,1.0,90,inflamed,high-fat,0.5913847289457086,0.6041685530764099,0.1576295373678852,0.3251306248502965,0.36033427429077514,0.31455201481175427,0.2881368803161239,0.3119719714074397,0.40608091509226946,moderate,oxidative stress dominated
29784,SIM044816,EXP0067,MP0266,PE,10.0,larger microplastic,fiber,UV-aged,negative,high,10.0,365,normal,normal,0.6480247939918659,0.5829302218149075,0.2287009716187588,0.33949075873255924,0.43793192061547065,0.41805672482955114,0.4006068771544135,0.4370871241475742,0.40607885262511434,moderate,oxidative stress dominated
29785,SIM022359,EXP0034,MP0084,PET,5.0,small microplastic,sphere,pristine,positive,medium,5.0,90,inflamed,high-fat,0.4876207030871914,0.5699048194357503,0.239167400874163,0.33057448739231404,0.3632019278139442,0.3663586854106695,0.3721908937782793,0.3705255184749578,0.4060779457086825,moderate,systemic spillover dominated
29786,SIM005811,EXP0009,MP0411,PS,0.05,nano-scale,sphere,UV-aged,positive,low,1.0,90,inflamed,normal,0.7385478949989104,0.6204518707896705,0.1393594395859499,0.34254853344447006,0.3903566157150606,0.3203703216531028,0.2805293241623229,0.3215484508206873,0.40606741153939824,moderate,oxidative stress dominated
29787,SIM003406,EXP0006,MP0031,PET,0.1,nano-scale,sphere,UV-aged,neutral,low,1.0,30,barrier-impaired,high-fat,0.6347669673535459,0.6023973848915505,0.1514632618999987,0.32452281199708427,0.3653448561468623,0.31458278847790044,0.28649865721185724,0.3046179188635245,0.4060668558461386,moderate,oxidative stress dominated
29788,SIM005910,EXP0009,MP0510,PS,5.0,small microplastic,fiber,UV-aged,positive,low,1.0,90,inflamed,normal,0.7300036263633058,0.6183534294812333,0.1281099225476696,0.3497812246110057,0.38754868426519745,0.3184034036818388,0.2735667963392525,0.3196075280599592,0.40606428671343836,moderate,oxidative stress dominated
29789,SIM009733,EXP0015,MP0283,PP,0.05,nano-scale,fragment,UV-aged,neutral,low,1.0,180,inflamed,normal,0.6833844567063739,0.6090515700574126,0.1594550265149977,0.33025317932030807,0.3825362990632712,0.32100609634254823,0.28710659300370234,0.3251504543253802,0.40605800081942256,moderate,oxidative stress dominated
29790,SIM002613,EXP0004,MP0588,PVC,0.1,nano-scale,fiber,pristine,positive,low,1.0,30,inflamed,high-fat,0.6334064529037051,0.60579275010977,0.1453618096456995,0.33497376919191213,0.3652152342847995,0.3115157946742494,0.2787767809301558,0.304169035018244,0.40605608786925834,moderate,oxidative stress dominated
29791,SIM018325,EXP0028,MP0100,PET,5.0,small microplastic,fiber,pristine,neutral,medium,5.0,30,inflamed,high-fat,0.4808818380851559,0.5644941660939238,0.2312171710365137,0.33205628592323166,0.34956934127293043,0.35408678857247433,0.3476594089816152,0.35379543004595504,0.40605325893493444,moderate,cytokine activation dominated
29792,SIM018893,EXP0028,MP0668,PVC,10.0,larger microplastic,fiber,pristine,negative,medium,5.0,30,inflamed,high-fat,0.5133667570766464,0.5714439205604028,0.2180072656099445,0.33735453698774526,0.35608676338272227,0.35522118791621327,0.34563178908502334,0.3547989297663054,0.40605289252535987,moderate,oxidative stress dominated
29793,SIM003315,EXP0005,MP0615,PVC,1.0,submicron-to-small,fiber,pristine,positive,low,1.0,30,barrier-impaired,normal,0.6019340380924281,0.5942102523897189,0.1510549496918678,0.3398685553296383,0.3580038809070803,0.30759234742490166,0.26855855704104686,0.30196331406086624,0.4060525643164961,moderate,oxidative stress dominated
29794,SIM002536,EXP0004,MP0511,PS,5.0,small microplastic,fiber,oxidized,neutral,low,1.0,30,inflamed,high-fat,0.7165677957630964,0.6108473006000676,0.1353503722995881,0.33734417096139424,0.38100552153222433,0.31556452421049114,0.277905909083486,0.30850197508553945,0.4060514811693081,moderate,oxidative stress dominated
29795,SIM014653,EXP0022,MP0478,PS,1.0,submicron-to-small,fiber,pristine,neutral,low,1.0,365,inflamed,high-fat,0.5580571845800892,0.602029747516627,0.1651544090621979,0.3230728356437898,0.36620609698834117,0.3267314904456348,0.30624371480856716,0.32790023385425715,0.4060403651654807,moderate,oxidative stress dominated
29796,SIM045057,EXP0067,MP0507,PS,5.0,small microplastic,fiber,pristine,positive,high,10.0,365,normal,normal,0.5822727957630964,0.5777540224134966,0.2353518470710662,0.345074433712311,0.427203828424998,0.4165464395951197,0.396813393116081,0.43517096612284056,0.4060400526558731,moderate,oxidative stress dominated
29797,SIM007682,EXP0012,MP0257,PE,10.0,larger microplastic,fragment,UV-aged,negative,low,1.0,90,barrier-impaired,high-fat,0.6319548286199113,0.6028625285155232,0.1566229050993006,0.3258630617258286,0.3697876835319559,0.32098026844007976,0.29267080475067003,0.31664115552342476,0.40603732810169746,moderate,oxidative stress dominated
29798,SIM007832,EXP0012,MP0407,PS,0.05,nano-scale,sphere,pristine,negative,low,1.0,90,barrier-impaired,high-fat,0.5647688740008687,0.6012814765342829,0.1632495312028875,0.321879436215815,0.3568945789689307,0.31782406188013107,0.29553984915307496,0.31276344002288337,0.4060337736866926,moderate,oxidative stress dominated
29799,SIM002767,EXP0005,MP0067,PET,1.0,submicron-to-small,fragment,UV-aged,neutral,low,1.0,30,barrier-impaired,normal,0.6499463546836396,0.597693193300687,0.149846950956837,0.3355750297026657,0.36690420952464686,0.3099789407016266,0.271258590589002,0.3042303316886398,0.40603211975175846,moderate,oxidative stress dominated
29800,SIM007117,EXP0011,MP0367,PP,5.0,small microplastic,fragment,oxidized,neutral,low,1.0,90,barrier-impaired,normal,0.6656373443167949,0.5999986727363419,0.1592550225654758,0.3311874398595172,0.37504049397070205,0.31776129747604615,0.28122960055873286,0.3173693215436167,0.4060317404173909,moderate,oxidative stress dominated
29801,SIM011208,EXP0017,MP0408,PS,0.05,nano-scale,sphere,pristine,positive,low,1.0,180,barrier-impaired,normal,0.5902885286821309,0.6045254352362809,0.1571181451550163,0.3327168690271102,0.3659038118250484,0.32080779403846515,0.2909614980244172,0.32127979320875366,0.40603032226813485,moderate,oxidative stress dominated
29802,SIM007951,EXP0012,MP0526,PS,10.0,larger microplastic,fragment,UV-aged,neutral,low,1.0,90,barrier-impaired,high-fat,0.6264536756664246,0.6044939868447277,0.149640985251977,0.3281991927354213,0.36822939682444766,0.32023087485063534,0.2909587071414841,0.31542120993283884,0.40602804303603574,moderate,oxidative stress dominated
29803,SIM040507,EXP0061,MP0007,PET,0.05,nano-scale,sphere,oxidized,neutral,high,10.0,180,normal,normal,0.6826489633029293,0.5940549202331237,0.2382352001925873,0.3354401167394528,0.4211791943570343,0.402741954590886,0.3951249881630532,0.42845095681003653,0.4060199213604059,moderate,oxidative stress dominated
29804,SIM007364,EXP0011,MP0614,PVC,1.0,submicron-to-small,fiber,pristine,negative,low,1.0,90,barrier-impaired,normal,0.5766122804161438,0.5968132933425613,0.1547176011072059,0.33462268857436234,0.3569687698239423,0.31225406216471346,0.27752792616971333,0.3108888455568022,0.4060185998146099,moderate,oxidative stress dominated
29805,SIM033378,EXP0050,MP0303,PP,0.1,nano-scale,sphere,UV-aged,positive,high,10.0,30,normal,high-fat,0.7015419673535458,0.5949068731696215,0.2505868958588746,0.33368405031726145,0.4000175586545911,0.3873258121818751,0.38701621306926215,0.4115160640272033,0.4060173569551296,moderate,oxidative stress dominated
29806,SIM029574,EXP0044,MP0549,PVC,0.05,nano-scale,sphere,oxidized,positive,medium,5.0,365,normal,high-fat,0.7653981237434733,0.6050750537488903,0.1891122169635237,0.3457598669525988,0.4364449315050263,0.3807745159507474,0.3629821409441234,0.39425638139669467,0.4060147725898075,moderate,oxidative stress dominated
29807,SIM002462,EXP0004,MP0437,PS,0.1,nano-scale,sphere,UV-aged,negative,low,1.0,30,inflamed,high-fat,0.7116219619387676,0.612991020505977,0.1468345890055344,0.33272026250393644,0.3817569565807254,0.31722937503733223,0.28427136020222243,0.3102756117017133,0.40601459651925526,moderate,oxidative stress dominated
29808,SIM017941,EXP0027,MP0391,PP,10.0,larger microplastic,fragment,UV-aged,neutral,medium,5.0,30,inflamed,normal,0.5918930970299618,0.5657794489452119,0.2352999454208141,0.339765845850496,0.3714367908491362,0.3575469593040577,0.33785891747476593,0.36145377662610406,0.4060049134320726,moderate,oxidative stress dominated
29809,SIM033017,EXP0049,MP0617,PVC,1.0,submicron-to-small,fiber,UV-aged,negative,high,10.0,30,normal,normal,0.7244779619813693,0.5996614793691576,0.222062849844415,0.353137006589495,0.4022959072307848,0.3811945844462503,0.34816147164820377,0.40557991639063773,0.40600373335689743,moderate,oxidative stress dominated
29810,SIM014400,EXP0022,MP0225,PE,5.0,small microplastic,sphere,oxidized,positive,low,1.0,365,inflamed,high-fat,0.6909157030871913,0.6157217952485935,0.1590730955776942,0.32586317250570873,0.39421651339834296,0.33623897747197634,0.313809589005824,0.3383156742099074,0.4060012574083479,moderate,oxidative stress dominated
29811,SIM040505,EXP0061,MP0005,PET,0.05,nano-scale,sphere,UV-aged,negative,high,10.0,180,normal,normal,0.6744036132295008,0.5956053798199533,0.2354225367238159,0.33924076946836523,0.41997535248689283,0.40225000503215785,0.39325641274228035,0.42813908178754306,0.4059961383395544,moderate,oxidative stress dominated
29812,SIM028367,EXP0043,MP0017,PET,0.05,nano-scale,fragment,oxidized,negative,medium,5.0,365,normal,normal,0.7651917908969993,0.6011043680226406,0.1850424613580246,0.35538662106870744,0.4350817748019828,0.37627025993179297,0.33904478604121296,0.39110040990145034,0.40598981109306304,moderate,oxidative stress dominated
29813,SIM032881,EXP0049,MP0481,PS,1.0,submicron-to-small,fiber,UV-aged,neutral,high,10.0,30,normal,normal,0.7059217802769253,0.5940163947870977,0.2315314997442219,0.3490374537221914,0.39838691621925626,0.3813985914607926,0.3500499959687232,0.4053919973260013,0.40598781472605827,moderate,oxidative stress dominated
29814,SIM033273,EXP0050,MP0198,PE,1.0,submicron-to-small,sphere,oxidized,positive,high,10.0,30,normal,high-fat,0.7255258951194664,0.5962640381690456,0.2490013020478581,0.33452314613999357,0.4047817487062098,0.38849011495622343,0.38679426932422767,0.4130031945700792,0.40598756029250943,moderate,oxidative stress dominated
29815,SIM033011,EXP0049,MP0611,PVC,1.0,submicron-to-small,fragment,oxidized,negative,high,10.0,30,normal,normal,0.7549996331904142,0.6030239074208279,0.2223268362446965,0.3522466278439425,0.40877773368682613,0.3830540842030996,0.35333190903596934,0.40825641875996366,0.4059860853512363,moderate,oxidative stress dominated
29816,SIM006889,EXP0011,MP0139,PE,0.05,nano-scale,sphere,UV-aged,neutral,low,1.0,90,barrier-impaired,normal,0.6413251279120211,0.5982276711122696,0.170439592593399,0.32429550090808823,0.3706946009773183,0.31715944453751205,0.2860058596298891,0.3166442944688225,0.40597762141435983,moderate,oxidative stress dominated
